shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence,shape_dist_traveled
3b608e2a-6753-4bbe-ab22-edf3d3dda9fe,30.615805722225,-96.3527212353182,16,3553.88
fbfc6382-05c4-429c-9837-e0e3c37adaa9,30.6301407891596,-96.3246908083374,55,17589.27
2828670d-620c-4206-aac9-4fa44ee4e8b8,30.6116053826574,-96.3240658535996,6,684.05
f5ecdce1-597b-4c87-b15d-29fc5377f08b,30.6130779154943,-96.3447497096509,12,2029.12
d7ea0482-eb9d-459f-b0d7-c875592dabed,30.6396907949263,-96.3582452451137,20,4866.16
f5ecdce1-597b-4c87-b15d-29fc5377f08b,30.615152604291,-96.344651809016,10,1789.73
f8931a03-3bc9-4168-98a6-63fe30d60a2f,30.6156863639168,-96.3438605573094,4,417.82
fa49fc04-98c3-464a-b6d0-da4808def83c,30.6203064692203,-96.3170947919544,5,1443.58
01a8fe84-5758-4cea-b642-41f6534cd8ac,30.605252570227,-96.3473930267926,44,8201.2
fbfc6382-05c4-429c-9837-e0e3c37adaa9,30.6132375069402,-96.3447631206967,65,21185.04
8d09d153-f475-4f7b-b815-d041ee32d285,30.6063455704657,-96.3467694131594,21,4597.56
d7ea0482-eb9d-459f-b0d7-c875592dabed,30.6159156928012,-96.3434448148873,34,8394.44
f8931a03-3bc9-4168-98a6-63fe30d60a2f,30.6070067350272,-96.3446585145389,16,2548.42
d7ea0482-eb9d-459f-b0d7-c875592dabed,30.6310943145212,-96.3545625719167,24,5934.1
01a8fe84-5758-4cea-b642-41f6534cd8ac,30.6056186917793,-96.3495227008774,14,1908.22
3b608e2a-6753-4bbe-ab22-edf3d3dda9fe,30.6130510934026,-96.3448234704032,5,711.87
fa49fc04-98c3-464a-b6d0-da4808def83c,30.6240722909017,-96.3128247149482,3,858.9
fbfc6382-05c4-429c-9837-e0e3c37adaa9,30.6382209442986,-96.3211248112395,50,16414.14
01a8fe84-5758-4cea-b642-41f6534cd8ac,30.6036083760028,-96.3527185531091,16,2291.59
764b2b11-004d-4943-bf06-88b4d67e463b,30.613787359821,-96.3508383244776,11,2652.7
01a8fe84-5758-4cea-b642-41f6534cd8ac,30.6056642893353,-96.3498807758022,42,7876.08
fbfc6382-05c4-429c-9837-e0e3c37adaa9,30.6273754315004,-96.3277042703452,56,18010.52
01a8fe84-5758-4cea-b642-41f6534cd8ac,30.6146563955937,-96.3422807361055,1,131.28
01a8fe84-5758-4cea-b642-41f6534cd8ac,30.6025596322155,-96.3578295026916,24,3625.25
d7ea0482-eb9d-459f-b0d7-c875592dabed,30.6180037926438,-96.3477457372991,30,7779.62
fbfc6382-05c4-429c-9837-e0e3c37adaa9,30.6410318995137,-96.3291781442868,20,5879.2
fbfc6382-05c4-429c-9837-e0e3c37adaa9,30.6278032438638,-96.3348939320382,59,18980.26
764b2b11-004d-4943-bf06-88b4d67e463b,30.6186622749962,-96.3344808718253,2,495.23
fbfc6382-05c4-429c-9837-e0e3c37adaa9,30.6366840384414,-96.319351870975,52,16666.2
3b608e2a-6753-4bbe-ab22-edf3d3dda9fe,30.6198129427322,-96.3563435588088,12,2375.63
3b608e2a-6753-4bbe-ab22-edf3d3dda9fe,30.6151660153369,-96.3520587296521,10,1716.44
01a8fe84-5758-4cea-b642-41f6534cd8ac,30.6021707118852,-96.3531168611715,17,2455.82
fbfc6382-05c4-429c-9837-e0e3c37adaa9,30.6375155232856,-96.3197702956063,51,16565.52
d7ea0482-eb9d-459f-b0d7-c875592dabed,30.6219493223398,-96.3492692321103,9,1537.53
764b2b11-004d-4943-bf06-88b4d67e463b,30.6092584496295,-96.3470389751815,17,3476.08
f8931a03-3bc9-4168-98a6-63fe30d60a2f,30.607985741376,-96.3458561209354,11,1560.94
d7ea0482-eb9d-459f-b0d7-c875592dabed,30.619504488677,-96.3467881886237,28,7550.57
01a8fe84-5758-4cea-b642-41f6534cd8ac,30.6025663377384,-96.3582251285449,34,6123.93
3b608e2a-6753-4bbe-ab22-edf3d3dda9fe,30.6197861206404,-96.3563717220051,14,2990.41
f5ecdce1-597b-4c87-b15d-29fc5377f08b,30.616472251205,-96.3477242796257,26,4471
764b2b11-004d-4943-bf06-88b4d67e463b,30.6058319274087,-96.3497439831343,19,4053.33
01a8fe84-5758-4cea-b642-41f6534cd8ac,30.6113505727858,-96.3472589163338,3,733.03
01a8fe84-5758-4cea-b642-41f6534cd8ac,30.6065078441207,-96.3469826487889,10,1468.26
f8931a03-3bc9-4168-98a6-63fe30d60a2f,30.6132026382209,-96.3417322243292,0,0
65da8aba-5a77-44d3-baab-11695d619ef3,30.612520015986,-96.3251910403485,6,1522.1
fbfc6382-05c4-429c-9837-e0e3c37adaa9,30.6158821651866,-96.3433884884947,2,401.81
fa49fc04-98c3-464a-b6d0-da4808def83c,30.6215590609049,-96.3156504223138,4,1247.49
fbfc6382-05c4-429c-9837-e0e3c37adaa9,30.642110147602,-96.331813414801,44,15025.53
3b608e2a-6753-4bbe-ab22-edf3d3dda9fe,30.614362693689,-96.3514257282868,17,3756.51
fa49fc04-98c3-464a-b6d0-da4808def83c,30.613364911876,-96.338765700982,13,4405.36
764b2b11-004d-4943-bf06-88b4d67e463b,30.6049065652434,-96.3473997323155,21,4391.94
f8931a03-3bc9-4168-98a6-63fe30d60a2f,30.6080715720696,-96.3456200865281,17,2698.28
01a8fe84-5758-4cea-b642-41f6534cd8ac,30.6083397929871,-96.3461685983043,7,1177.29
fbfc6382-05c4-429c-9837-e0e3c37adaa9,30.6550571712886,-96.3366360268972,23,7663.65
fbfc6382-05c4-429c-9837-e0e3c37adaa9,30.6375410042728,-96.3197287213641,14,4617.92
d7ea0482-eb9d-459f-b0d7-c875592dabed,30.6351270160155,-96.3546832713296,21,5477.03
01a8fe84-5758-4cea-b642-41f6534cd8ac,30.6098539000662,-96.3469062058274,5,968.24
01a8fe84-5758-4cea-b642-41f6534cd8ac,30.6137243279054,-96.34143718132,0,0
01a8fe84-5758-4cea-b642-41f6534cd8ac,30.6113197273802,-96.3471328525026,53,9084.81
f5ecdce1-597b-4c87-b15d-29fc5377f08b,30.6248179450523,-96.3525281162577,31,6419.85
fbfc6382-05c4-429c-9837-e0e3c37adaa9,30.6615668929557,-96.357759765253,37,11325.01
d7ea0482-eb9d-459f-b0d7-c875592dabed,30.6248809769679,-96.3524852009109,10,1985.52
f5ecdce1-597b-4c87-b15d-29fc5377f08b,30.6138249107495,-96.3437063302819,21,3268.99
764b2b11-004d-4943-bf06-88b4d67e463b,30.6083022420586,-96.346140435108,18,3612.73
8d09d153-f475-4f7b-b815-d041ee32d285,30.6173117826767,-96.335252006963,37,7368.01
3b608e2a-6753-4bbe-ab22-edf3d3dda9fe,30.6117274231748,-96.349556228492,18,4099.61
d7ea0482-eb9d-459f-b0d7-c875592dabed,30.61357948861,-96.3413258696393,1,110.7
8d09d153-f475-4f7b-b815-d041ee32d285,30.6198344004056,-96.3380616210736,33,6769.04
fbfc6382-05c4-429c-9837-e0e3c37adaa9,30.6245135143109,-96.3308867115311,58,18450.69
8d09d153-f475-4f7b-b815-d041ee32d285,30.615942514893,-96.3433589841937,29,6099.05
f5ecdce1-597b-4c87-b15d-29fc5377f08b,30.6180265914218,-96.3457997945428,6,1309.33
01a8fe84-5758-4cea-b642-41f6534cd8ac,30.6131852038613,-96.3446893599444,2,413.74
01a8fe84-5758-4cea-b642-41f6534cd8ac,30.6057353678784,-96.3474359421394,11,1564.42
f5ecdce1-597b-4c87-b15d-29fc5377f08b,30.6173117826767,-96.3448476102857,7,1430.16
fa49fc04-98c3-464a-b6d0-da4808def83c,30.6205760312424,-96.3206312847514,7,1912.31
fbfc6382-05c4-429c-9837-e0e3c37adaa9,30.6377327822288,-96.3277740077838,17,5415.92
fa49fc04-98c3-464a-b6d0-da4808def83c,30.6134695180338,-96.3383848272791,11,4361.4
f5ecdce1-597b-4c87-b15d-29fc5377f08b,30.6251478567808,-96.3567633245446,29,5818.97
fbfc6382-05c4-429c-9837-e0e3c37adaa9,30.6126071877841,-96.3438109364397,66,21299.92
65da8aba-5a77-44d3-baab-11695d619ef3,30.614791847157,-96.327877272837,7,1882.27
f5ecdce1-597b-4c87-b15d-29fc5377f08b,30.6190860640458,-96.3446249869242,25,4056.03
764b2b11-004d-4943-bf06-88b4d67e463b,30.6168544660124,-96.342519452722,7,1494.76
fbfc6382-05c4-429c-9837-e0e3c37adaa9,30.6163689861517,-96.343101492113,3,462.47
01a8fe84-5758-4cea-b642-41f6534cd8ac,30.6005050599876,-96.3520962805806,39,7154.55
d7ea0482-eb9d-459f-b0d7-c875592dabed,30.6248179450523,-96.3525281162577,26,6744.31
fbfc6382-05c4-429c-9837-e0e3c37adaa9,30.6202434373047,-96.3435333277901,60,20158.46
f5ecdce1-597b-4c87-b15d-29fc5377f08b,30.6191718947394,-96.3464596179998,3,854.77
3b608e2a-6753-4bbe-ab22-edf3d3dda9fe,30.6178160380015,-96.3544981988965,11,2092.12
fbfc6382-05c4-429c-9837-e0e3c37adaa9,30.6147663661698,-96.3449320998747,64,21014.39
fbfc6382-05c4-429c-9837-e0e3c37adaa9,30.6168423960711,-96.3425087238854,4,539.8
f8931a03-3bc9-4168-98a6-63fe30d60a2f,30.6103662020186,-96.3461069074933,8,1207.28
65da8aba-5a77-44d3-baab-11695d619ef3,30.6063013140143,-96.314057190064,1,224.47
f5ecdce1-597b-4c87-b15d-29fc5377f08b,30.619504488677,-96.3467881886237,2,806.26
764b2b11-004d-4943-bf06-88b4d67e463b,30.6098539000662,-96.3469062058274,16,3408.71
3b608e2a-6753-4bbe-ab22-edf3d3dda9fe,30.6113908059234,-96.347307196099,6,1012.63
fbfc6382-05c4-429c-9837-e0e3c37adaa9,30.6125307448227,-96.3427420760835,67,21402.49
fbfc6382-05c4-429c-9837-e0e3c37adaa9,30.6377140067645,-96.3285183208298,47,15704.33
f5ecdce1-597b-4c87-b15d-29fc5377f08b,30.6144230433955,-96.3450072017316,11,1877.63
01a8fe84-5758-4cea-b642-41f6534cd8ac,30.6125186748814,-96.3428279067771,56,9573.29
2828670d-620c-4206-aac9-4fa44ee4e8b8,30.6114565200482,-96.3192311715622,1,85.15
65da8aba-5a77-44d3-baab-11695d619ef3,30.609175301145,-96.3343507846803,8,2761.35
d7ea0482-eb9d-459f-b0d7-c875592dabed,30.6331435223307,-96.354174992691,23,5703.4
fbfc6382-05c4-429c-9837-e0e3c37adaa9,30.6329329689105,-96.3215888334268,54,17160.05
f5ecdce1-597b-4c87-b15d-29fc5377f08b,30.6142151721844,-96.345035364928,19,2996.25
f5ecdce1-597b-4c87-b15d-29fc5377f08b,30.6135620542504,-96.3413151408026,15,2407.76
f8931a03-3bc9-4168-98a6-63fe30d60a2f,30.6102897590571,-96.3459996191263,20,3028.32
764b2b11-004d-4943-bf06-88b4d67e463b,30.615159309814,-96.3373307190735,0,0
764b2b11-004d-4943-bf06-88b4d67e463b,30.6136237450614,-96.3382426701929,27,5824.83
d7ea0482-eb9d-459f-b0d7-c875592dabed,30.6199188899946,-96.3457287159996,6,1027.96
8d09d153-f475-4f7b-b815-d041ee32d285,30.6095266705469,-96.3470094708806,25,5089.12
d7ea0482-eb9d-459f-b0d7-c875592dabed,30.6126420565034,-96.3439343180617,38,8865.75
8d09d153-f475-4f7b-b815-d041ee32d285,30.6042118730671,-96.3482848613432,18,4301.62
8d09d153-f475-4f7b-b815-d041ee32d285,30.6202501428276,-96.3377866946332,4,916.91
fa49fc04-98c3-464a-b6d0-da4808def83c,30.6135271855311,-96.3385108911104,12,4375.05
8d09d153-f475-4f7b-b815-d041ee32d285,30.6118253238097,-96.3496232837214,11,2917.55
65da8aba-5a77-44d3-baab-11695d619ef3,30.6064314011593,-96.3157067487065,2,382.89
01a8fe84-5758-4cea-b642-41f6534cd8ac,30.6033616127587,-96.3558567378436,33,5880.78
fbfc6382-05c4-429c-9837-e0e3c37adaa9,30.6557880732887,-96.3376954995212,24,7793.47
f5ecdce1-597b-4c87-b15d-29fc5377f08b,30.6130162246833,-96.3447953072068,20,3131.44
fbfc6382-05c4-429c-9837-e0e3c37adaa9,30.6190941106733,-96.344583412682,5,859.12
2828670d-620c-4206-aac9-4fa44ee4e8b8,30.6107886499637,-96.3195369434081,2,164.92
d7ea0482-eb9d-459f-b0d7-c875592dabed,30.6195299696642,-96.3467506376952,8,1176.59
fbfc6382-05c4-429c-9837-e0e3c37adaa9,30.6557344291052,-96.3377370737634,41,13391.97
fbfc6382-05c4-429c-9837-e0e3c37adaa9,30.6400327765961,-96.3281629281141,19,5731.73
d7ea0482-eb9d-459f-b0d7-c875592dabed,30.6128888197475,-96.3421600366926,0,0
01a8fe84-5758-4cea-b642-41f6534cd8ac,30.5991867541782,-96.3527735383972,19,2820.21
764b2b11-004d-4943-bf06-88b4d67e463b,30.6056777003811,-96.3473367003999,22,4477.84
d7ea0482-eb9d-459f-b0d7-c875592dabed,30.6345262011603,-96.3656910577828,18,3943.13
01a8fe84-5758-4cea-b642-41f6534cd8ac,30.6056937936362,-96.3556086334949,31,5518.72
fa49fc04-98c3-464a-b6d0-da4808def83c,30.6275309996325,-96.3064853135637,0,0
764b2b11-004d-4943-bf06-88b4d67e463b,30.611768997417,-96.3494636922755,12,2912.67
fbfc6382-05c4-429c-9837-e0e3c37adaa9,30.6560844574025,-96.3432449903038,40,12864.03
01a8fe84-5758-4cea-b642-41f6534cd8ac,30.6083639328697,-96.3588527654918,28,4640.78
65da8aba-5a77-44d3-baab-11695d619ef3,30.613364911876,-96.338765700982,11,3431.68
8d09d153-f475-4f7b-b815-d041ee32d285,30.611323750694,-96.3471958844182,27,5356.73
d7ea0482-eb9d-459f-b0d7-c875592dabed,30.6163689861517,-96.343101492113,3,490.01
8d09d153-f475-4f7b-b815-d041ee32d285,30.6056777003811,-96.3473367003999,20,4505.63
8d09d153-f475-4f7b-b815-d041ee32d285,30.6178240846291,-96.3411166573236,6,1334.35
d7ea0482-eb9d-459f-b0d7-c875592dabed,30.6308529156955,-96.3619413293565,16,3399.09
8d09d153-f475-4f7b-b815-d041ee32d285,30.6123966343639,-96.3482942490753,13,3064.22
764b2b11-004d-4943-bf06-88b4d67e463b,30.6072400872254,-96.347521772833,25,4688.65
8d09d153-f475-4f7b-b815-d041ee32d285,30.6083491807192,-96.3459285405832,24,4922.37
fa49fc04-98c3-464a-b6d0-da4808def83c,30.6202876937561,-96.3217672003369,8,2025.56
fbfc6382-05c4-429c-9837-e0e3c37adaa9,30.6301086026495,-96.3246572807227,10,3583.17
8d09d153-f475-4f7b-b815-d041ee32d285,30.6058641139188,-96.3497815340627,17,4068.82
764b2b11-004d-4943-bf06-88b4d67e463b,30.6167270610766,-96.3351688584786,1,270.35
8d09d153-f475-4f7b-b815-d041ee32d285,30.6203708422405,-96.3358917138512,3,735.21
01a8fe84-5758-4cea-b642-41f6534cd8ac,30.6137243279054,-96.34143718132,58,9773.34
fa49fc04-98c3-464a-b6d0-da4808def83c,30.611752904162,-96.3315291006284,9,3356.32
fbfc6382-05c4-429c-9837-e0e3c37adaa9,30.617746300563,-96.3411287272649,61,20518.84
8d09d153-f475-4f7b-b815-d041ee32d285,30.6137900420302,-96.3508463711051,10,2669.87
f5ecdce1-597b-4c87-b15d-29fc5377f08b,30.6146738299533,-96.3422633017458,16,2561.01
f5ecdce1-597b-4c87-b15d-29fc5377f08b,30.6147422262873,-96.342334380289,22,3435.13
d7ea0482-eb9d-459f-b0d7-c875592dabed,30.6128888197475,-96.3421600366926,40,9049.35
fbfc6382-05c4-429c-9837-e0e3c37adaa9,30.6577849780193,-96.3490157633433,39,12280.94
01a8fe84-5758-4cea-b642-41f6534cd8ac,30.6015712381346,-96.3575948093888,23,3513.15
f5ecdce1-597b-4c87-b15d-29fc5377f08b,30.6125173337768,-96.3432825412322,13,2182.64
01a8fe84-5758-4cea-b642-41f6534cd8ac,30.6126487620264,-96.3438350763223,55,9475.89
3b608e2a-6753-4bbe-ab22-edf3d3dda9fe,30.6220713628573,-96.3581916009302,13,2682.56
8d09d153-f475-4f7b-b815-d041ee32d285,30.6083102886862,-96.3461672571997,16,3629.08
d7ea0482-eb9d-459f-b0d7-c875592dabed,30.6132026382209,-96.3447805550564,37,8763.62
fbfc6382-05c4-429c-9837-e0e3c37adaa9,30.6158110866434,-96.3436406161571,63,20844.89
8d09d153-f475-4f7b-b815-d041ee32d285,30.6187843155136,-96.3344379564785,2,510.7
3b608e2a-6753-4bbe-ab22-edf3d3dda9fe,30.6134319671054,-96.3413875604503,0,0
8d09d153-f475-4f7b-b815-d041ee32d285,30.6191155683467,-96.3446263280288,9,1830.82
fbfc6382-05c4-429c-9837-e0e3c37adaa9,30.6273459271995,-96.3276734249397,9,3161.96
764b2b11-004d-4943-bf06-88b4d67e463b,30.6142741807863,-96.3387884997599,28,5913.98
2828670d-620c-4206-aac9-4fa44ee4e8b8,30.6135365732632,-96.3383942150112,10,2691.38
d7ea0482-eb9d-459f-b0d7-c875592dabed,30.6164373824857,-96.3436097707516,33,8334.36
fbfc6382-05c4-429c-9837-e0e3c37adaa9,30.664832482626,-96.3545464786617,36,10849.61
3b608e2a-6753-4bbe-ab22-edf3d3dda9fe,30.6119567520593,-96.3492598443782,8,1269.15
65da8aba-5a77-44d3-baab-11695d619ef3,30.6071314577539,-96.317625869371,3,582.24
764b2b11-004d-4943-bf06-88b4d67e463b,30.6178240846291,-96.3411166573236,6,1322.7
d7ea0482-eb9d-459f-b0d7-c875592dabed,30.627032108726,-96.3584504341156,14,2859.01
fbfc6382-05c4-429c-9837-e0e3c37adaa9,30.6135620542504,-96.3413500095218,1,78.59
01a8fe84-5758-4cea-b642-41f6534cd8ac,30.6102911001617,-96.3462235835924,4,886.86
f8931a03-3bc9-4168-98a6-63fe30d60a2f,30.6067639950969,-96.3447416630233,12,1733.54
fbfc6382-05c4-429c-9837-e0e3c37adaa9,30.6618592537558,-96.355088284915,29,9900.44
3b608e2a-6753-4bbe-ab22-edf3d3dda9fe,30.6112835175564,-96.3472535519155,21,4374.94
fbfc6382-05c4-429c-9837-e0e3c37adaa9,30.625673569779,-96.3295026915969,8,2906.76
f5ecdce1-597b-4c87-b15d-29fc5377f08b,30.6170972059427,-96.3468512205393,5,1165.2
fbfc6382-05c4-429c-9837-e0e3c37adaa9,30.6329678376298,-96.3214855683735,11,4022.39
3b608e2a-6753-4bbe-ab22-edf3d3dda9fe,30.6156555185113,-96.3439048137608,3,381.95
d7ea0482-eb9d-459f-b0d7-c875592dabed,30.6284067409281,-96.3597325301011,15,3054.87
d7ea0482-eb9d-459f-b0d7-c875592dabed,30.6329369922243,-96.3638698377532,17,3695.12
f8931a03-3bc9-4168-98a6-63fe30d60a2f,30.6157037982764,-96.343101492113,3,345.2
65da8aba-5a77-44d3-baab-11695d619ef3,30.6116053826574,-96.3240658535996,5,1374.08
f5ecdce1-597b-4c87-b15d-29fc5377f08b,30.6219225002481,-96.349302759725,1,445.69
2828670d-620c-4206-aac9-4fa44ee4e8b8,30.6105915075893,-96.3210886014157,4,317.32
fbfc6382-05c4-429c-9837-e0e3c37adaa9,30.6588310395975,-96.3523940057989,26,9249.39
01a8fe84-5758-4cea-b642-41f6534cd8ac,30.5983069895689,-96.3543707939607,20,3001.58
01a8fe84-5758-4cea-b642-41f6534cd8ac,30.5995649456719,-96.3570650730768,36,6490.3
fbfc6382-05c4-429c-9837-e0e3c37adaa9,30.6381619356967,-96.3226791514563,49,16265.39
d7ea0482-eb9d-459f-b0d7-c875592dabed,30.6159076461737,-96.3433469142524,2,433.63
764b2b11-004d-4943-bf06-88b4d67e463b,30.6190954517779,-96.3446075525646,9,1814.03
fbfc6382-05c4-429c-9837-e0e3c37adaa9,30.6631789006698,-96.3525267751531,31,10288.56
3b608e2a-6753-4bbe-ab22-edf3d3dda9fe,30.6121310956556,-96.3495307475049,9,1301.5
01a8fe84-5758-4cea-b642-41f6534cd8ac,30.6046155455479,-96.3544110270984,32,5684.48
01a8fe84-5758-4cea-b642-41f6534cd8ac,30.6091699367267,-96.3609609819031,29,4861.4
8d09d153-f475-4f7b-b815-d041ee32d285,30.6098539000662,-96.3469062058274,15,3443.57
fbfc6382-05c4-429c-9837-e0e3c37adaa9,30.656183699142,-96.3434381093644,25,8344.17
f5ecdce1-597b-4c87-b15d-29fc5377f08b,30.6168263028161,-96.3424886073165,24,3732.32
01a8fe84-5758-4cea-b642-41f6534cd8ac,30.6044666829388,-96.3485517411561,43,8060.11
8d09d153-f475-4f7b-b815-d041ee32d285,30.6167887518876,-96.3350937566217,1,280.26
f5ecdce1-597b-4c87-b15d-29fc5377f08b,30.6179957460162,-96.3477417139853,4,1033.97
f5ecdce1-597b-4c87-b15d-29fc5377f08b,30.6159438559976,-96.3434045817497,9,1641.55
8d09d153-f475-4f7b-b815-d041ee32d285,30.6177610527135,-96.3433187510561,8,1635.14
3b608e2a-6753-4bbe-ab22-edf3d3dda9fe,30.6157601246691,-96.3431484307735,2,308.69
8d09d153-f475-4f7b-b815-d041ee32d285,30.6072333817025,-96.3475673703889,23,4722.52
01a8fe84-5758-4cea-b642-41f6534cd8ac,30.6095682447891,-96.3471851555816,6,1009.7
f8931a03-3bc9-4168-98a6-63fe30d60a2f,30.613670683722,-96.3413500095218,1,63.57
8d09d153-f475-4f7b-b815-d041ee32d285,30.6152478227167,-96.3383620285012,38,7743.58
fbfc6382-05c4-429c-9837-e0e3c37adaa9,30.6643014052094,-96.3523041517916,34,10520.46
8d09d153-f475-4f7b-b815-d041ee32d285,30.6203265857891,-96.336395969176,34,6937.45
fbfc6382-05c4-429c-9837-e0e3c37adaa9,30.6164373824857,-96.3431591596102,62,20761.44
8d09d153-f475-4f7b-b815-d041ee32d285,30.6163904438251,-96.3430679644983,30,6156.08
8d09d153-f475-4f7b-b815-d041ee32d285,30.6196453046587,-96.3350226780786,35,7089.03
f5ecdce1-597b-4c87-b15d-29fc5377f08b,30.6248179450523,-96.3525281162577,0,0
fbfc6382-05c4-429c-9837-e0e3c37adaa9,30.6376925490911,-96.3278397219086,48,15769.25
01a8fe84-5758-4cea-b642-41f6534cd8ac,30.6052405002856,-96.3474426476623,12,1619.41
01a8fe84-5758-4cea-b642-41f6534cd8ac,30.6052700045866,-96.350554010305,15,2014.19
f5ecdce1-597b-4c87-b15d-29fc5377f08b,30.6165486941665,-96.3486147730717,27,4556.58
01a8fe84-5758-4cea-b642-41f6534cd8ac,30.6012037754776,-96.3582586561596,35,6275.37
f5ecdce1-597b-4c87-b15d-29fc5377f08b,30.6161034474435,-96.3433697130304,23,3615.91
764b2b11-004d-4943-bf06-88b4d67e463b,30.6120801336813,-96.3486550062093,13,2997.38
764b2b11-004d-4943-bf06-88b4d67e463b,30.6102615958608,-96.346355011842,15,3339.2
3b608e2a-6753-4bbe-ab22-edf3d3dda9fe,30.6146885821038,-96.3423249925569,1,165.94
d7ea0482-eb9d-459f-b0d7-c875592dabed,30.6151539453956,-96.3446638789573,35,8538.51
01a8fe84-5758-4cea-b642-41f6534cd8ac,30.6072400872254,-96.3475311605651,48,8450.01
d7ea0482-eb9d-459f-b0d7-c875592dabed,30.634575,-96.354625,22,5538.62
764b2b11-004d-4943-bf06-88b4d67e463b,30.6158674130361,-96.3485463767377,10,2334.17
f8931a03-3bc9-4168-98a6-63fe30d60a2f,30.614577270423,-96.3449884262674,5,581.6
01a8fe84-5758-4cea-b642-41f6534cd8ac,30.613010860265,-96.3447014298857,54,9383.78
d7ea0482-eb9d-459f-b0d7-c875592dabed,30.6379996620416,-96.3617160237858,19,4484.81
01a8fe84-5758-4cea-b642-41f6534cd8ac,30.6102522081287,-96.3460639921465,52,8928.22
2828670d-620c-4206-aac9-4fa44ee4e8b8,30.613364911876,-96.338765700982,12,2733.56
fa49fc04-98c3-464a-b6d0-da4808def83c,30.6091873710863,-96.3343427380528,10,3748.34
